Energy (eV),Wavelength (nm),e1,e2,n,k
1.515853,818.021484,2.994762,0,1.730538,0
1.51294,819.596497,2.994686,0,1.730516,0
1.510038,821.171509,2.99461,0,1.730494,0
1.507148,822.746216,2.994535,0,1.730472,0
1.504269,824.320923,2.994459,0,1.730451,0
1.501401,825.895508,2.994383,0,1.730429,0
1.498544,827.46991,2.994309,0,1.730407,0
1.495698,829.04425,2.994235,0,1.730386,0
1.492864,830.618347,2.994162,0,1.730365,0
1.49004,832.192505,2.994088,0,1.730343,0
1.487227,833.766418,2.994015,0,1.730322,0
1.484425,835.340149,2.993941,0,1.730301,0
1.481634,836.913879,2.993867,0,1.73028,0
1.478853,838.487427,2.993794,0,1.730258,0
1.476084,840.060852,2.993721,0,1.730237,0
1.473324,841.634155,2.993649,0,1.730216,0
1.470575,843.207336,2.993576,0,1.730195,0
1.467837,844.780396,2.993504,0,1.730174,0
1.465109,846.353333,2.993431,0,1.730153,0
1.462391,847.926147,2.993359,0,1.730133,0
1.459684,849.49884,2.993286,0,1.730112,0
1.456987,851.071411,2.993215,0,1.730091,0
1.4543,852.643738,2.993144,0,1.73007,0
1.451623,854.216003,2.993073,0,1.73005,0
1.448957,855.788208,2.993002,0,1.730029,0
1.4463,857.360229,2.992931,0,1.730009,0
1.443653,858.932129,2.99286,0,1.729988,0
1.441016,860.503906,2.992789,0,1.729968,0
1.438389,862.0755,2.992719,0,1.729948,0
1.435772,863.646973,2.992649,0,1.729928,0
1.433164,865.218384,2.99258,0,1.729908,0
1.430566,866.789673,2.99251,0,1.729887,0
1.427978,868.360718,2.992441,0,1.729867,0
1.425399,869.931763,2.992372,0,1.729847,0
1.42283,871.502563,2.992302,0,1.729827,0
1.42027,873.073242,2.992233,0,1.729807,0
1.41772,874.64386,2.992165,0,1.729787,0
1.415179,876.214233,2.992097,0,1.729768,0
1.412647,877.784546,2.992029,0,1.729748,0
1.410125,879.354675,2.991961,0,1.729728,0
1.407612,880.924683,2.991893,0,1.729709,0
1.405108,882.494629,2.991825,0,1.729689,0
1.402613,884.064331,2.991757,0,1.72967,0
1.400127,885.633972,2.991689,0,1.72965,0
1.39765,887.20343,2.991622,0,1.729631,0
1.395182,888.772766,2.991555,0,1.729611,0
1.392723,890.34198,2.991488,0,1.729592,0
1.390273,891.911011,2.991422,0,1.729573,0
1.387832,893.47998,2.991355,0,1.729553,0
1.385399,895.048706,2.991288,0,1.729534,0
1.382976,896.617371,2.991221,0,1.729515,0
1.380561,898.185913,2.991155,0,1.729496,0
1.378154,899.754272,2.991089,0,1.729476,0
1.375756,901.322449,2.991023,0,1.729457,0
1.373367,902.890503,2.990957,0,1.729438,0
1.370986,904.458496,2.990892,0,1.729419,0
1.368614,906.026245,2.990826,0,1.729401,0
1.36625,907.593933,2.990761,0,1.729382,0
1.363894,909.161438,2.990695,0,1.729363,0
1.361547,910.728821,2.990629,0,1.729344,0
1.359208,912.296021,2.990564,0,1.729325,0
1.356877,913.863098,2.990499,0,1.729306,0
1.354555,915.429993,2.990435,0,1.729287,0
1.35224,916.996765,2.99037,0,1.729269,0
1.349934,918.563354,2.990306,0,1.72925,0
1.347636,920.129883,2.990241,0,1.729231,0
1.345345,921.696289,2.990177,0,1.729213,0
1.343063,923.26239,2.990112,0,1.729194,0
1.340789,924.828491,2.990048,0,1.729176,0
1.338523,926.394409,2.989984,0,1.729157,0
1.336264,927.960144,2.989921,0,1.729139,0
1.334014,929.525757,2.989857,0,1.72912,0
1.331771,931.091187,2.989794,0,1.729102,0
1.329535,932.656555,2.989731,0,1.729084,0
1.327308,934.22168,2.989668,0,1.729066,0
1.325088,935.786621,2.989604,0,1.729047,0
1.322876,937.35144,2.989541,0,1.729029,0
1.320672,938.916199,2.989478,0,1.729011,0
1.318475,940.480774,2.989415,0,1.728993,0
1.316285,942.045105,2.989353,0,1.728975,0
1.314103,943.609375,2.989291,0,1.728957,0
1.311928,945.173523,2.989229,0,1.728939,0
1.309761,946.737427,2.989167,0,1.728921,0
1.307601,948.301147,2.989105,0,1.728903,0
1.305449,949.864868,2.989043,0,1.728885,0
1.303304,951.428345,2.988981,0,1.728867,0
1.301166,952.991577,2.988918,0,1.728849,0
1.299035,954.55481,2.988857,0,1.728831,0
1.296911,956.117798,2.988795,0,1.728813,0
1.294795,957.680664,2.988734,0,1.728796,0
1.292686,959.243347,2.988673,0,1.728778,0
1.290583,960.805969,2.988611,0,1.72876,0
1.288488,962.368286,2.98855,0,1.728742,0
1.2864,963.930542,2.988489,0,1.728725,0
1.284319,965.492554,2.988428,0,1.728707,0
1.282244,967.054504,2.988367,0,1.728689,0
1.280177,968.616211,2.988305,0,1.728672,0
1.278116,970.177856,2.988245,0,1.728654,0
1.276062,971.739258,2.988184,0,1.728637,0
1.274016,973.300476,2.988124,0,1.728619,0
1.271975,974.861633,2.988064,0,1.728602,0
1.269942,976.422546,2.988003,0,1.728584,0
1.267915,977.983398,2.987943,0,1.728567,0
1.265895,979.544067,2.987883,0,1.728549,0
1.263882,981.104492,2.987822,0,1.728532,0
1.261875,982.664734,2.987762,0,1.728514,0
1.259875,984.224915,2.987701,0,1.728497,0
1.257881,985.784851,2.987642,0,1.72848,0
1.255894,987.344727,2.987583,0,1.728462,0
1.253913,988.904297,2.987523,0,1.728445,0
1.251939,990.463745,2.987464,0,1.728428,0
1.249971,992.023132,2.987404,0,1.728411,0
1.248009,993.582336,2.987345,0,1.728394,0
1.246054,995.141296,2.987286,0,1.728377,0
1.244105,996.700073,2.987226,0,1.728359,0
1.242163,998.258667,2.987167,0,1.728342,0
1.240227,999.8172,2.987107,0,1.728325,0
1.223788,1013.247437,2.986601,0,1.728178,0
1.219735,1016.613953,2.986474,0,1.728142,0
1.215708,1019.981628,2.986349,0,1.728106,0
1.211706,1023.350586,2.986223,0,1.728069,0
1.207729,1026.720581,2.986098,0,1.728033,0
1.203776,1030.091797,2.985973,0,1.727997,0
1.199848,1033.464111,2.985848,0,1.727961,0
1.195944,1036.837646,2.985724,0,1.727925,0
1.192064,1040.21228,2.9856,0,1.727889,0
1.188208,1043.588135,2.985476,0,1.727853,0
1.184376,1046.964966,2.985353,0,1.727817,0
1.180567,1050.342896,2.985229,0,1.727781,0
1.176781,1053.721924,2.985105,0,1.727746,0
1.173018,1057.102051,2.984981,0,1.72771,0
1.169278,1060.483154,2.984857,0,1.727674,0
1.165561,1063.865479,2.984733,0,1.727638,0
1.161866,1067.248779,2.984609,0,1.727602,0
1.158193,1070.633057,2.984486,0,1.727567,0
1.154542,1074.018555,2.984364,0,1.727531,0
1.150914,1077.405029,2.984242,0,1.727496,0
1.147306,1080.792358,2.984119,0,1.72746,0
1.143721,1084.180908,2.983997,0,1.727425,0
1.140156,1087.570313,2.983875,0,1.72739,0
1.136613,1090.960693,2.983753,0,1.727354,0
1.13309,1094.352173,2.983632,0,1.727319,0
1.129589,1097.744507,2.983511,0,1.727284,0
1.126108,1101.137939,2.98339,0,1.727249,0
1.122647,1104.532104,2.983268,0,1.727214,0
1.119207,1107.927368,2.983147,0,1.727179,0
1.115787,1111.323486,2.983027,0,1.727144,0
1.112386,1114.720581,2.982906,0,1.727109,0
1.109006,1118.118652,2.982785,0,1.727074,0
1.105645,1121.517578,2.982664,0,1.727039,0
1.102303,1124.917358,2.982543,0,1.727004,0
1.098981,1128.318115,2.982423,0,1.726969,0
1.095678,1131.719604,2.982302,0,1.726934,0
1.092394,1135.12207,2.982182,0,1.7269,0
1.089128,1138.525391,2.982061,0,1.726865,0
1.085881,1141.929443,2.981941,0,1.72683,0
1.082653,1145.334473,2.98182,0,1.726795,0
1.079443,1148.740356,2.9817,0,1.72676,0
1.076252,1152.146973,2.98158,0,1.726725,0
1.073078,1155.554443,2.98146,0,1.72669,0
1.069922,1158.962646,2.98134,0,1.726656,0
1.066784,1162.371826,2.98122,0,1.726621,0
1.063664,1165.781616,2.981099,0,1.726586,0
1.060561,1169.192139,2.980979,0,1.726551,0
1.057476,1172.603638,2.980859,0,1.726517,0
1.054408,1176.015747,2.980739,0,1.726482,0
1.051357,1179.428589,2.980619,0,1.726447,0
1.048322,1182.842163,2.9805,0,1.726412,0
1.045305,1186.256592,2.98038,0,1.726378,0
1.042304,1189.671631,2.98026,0,1.726343,0
1.03932,1193.087402,2.98014,0,1.726308,0
1.036353,1196.503906,2.98002,0,1.726273,0
1.033401,1199.921143,2.9799,0,1.726239,0
1.030466,1203.338989,2.979781,0,1.726204,0
1.027547,1206.757568,2.979661,0,1.726169,0
1.024644,1210.176636,2.979542,0,1.726135,0
1.021756,1213.596558,2.979422,0,1.7261,0
1.018885,1217.016968,2.979302,0,1.726066,0
1.016029,1220.438232,2.979183,0,1.726031,0
1.013188,1223.859985,2.979063,0,1.725996,0
1.010363,1227.282349,2.978944,0,1.725962,0
1.007552,1230.705322,2.978824,0,1.725927,0
1.004757,1234.128906,2.978705,0,1.725892,0
1.001977,1237.552979,2.978585,0,1.725858,0
0.999212,1240.977783,2.978466,0,1.725823,0
0.996462,1244.403076,2.978346,0,1.725788,0
0.993726,1247.828979,2.978226,0,1.725754,0
0.991005,1251.255493,2.978107,0,1.725719,0
0.988298,1254.682373,2.977987,0,1.725685,0
0.985605,1258.109985,2.977867,0,1.72565,0
0.982927,1261.537964,2.977748,0,1.725615,0
0.980263,1264.966553,2.977628,0,1.72558,0
0.977613,1268.39563,2.977508,0,1.725546,0
